body,positive,negative,neutral,rated,comment_id,video_id,date
Wow this is a new approach. Usually you put some of the best stuff in a trailer and suck people in. They went the other way. They put in what looks like the weakest parts of the film and made  a shitty trailer. Clever,0,1,0,1,Ugi7vWTsZdXSwHgCoAEC,t6hlkIlGFCI,2016-07-16T03:04:41Z
"If i was the creator i would delete it beacuse 1,1 Million dislikes? like wadefok",0,0,1,1,Ugzt4Tsc1_bpUgN8H6J4AaABAg,w3ugHP-yZXw,2020-11-02T16:42:09Z
"I spent an entire week hammering on a tube of aluminum foil trying to fuse it together into a solid bar. It did work, but it didn’t hold together very well because I think I hammered unevenly. I want to try it with copper foil now.",0,0,1,1,Ugxc0MCHqaIVTY7ar1R4AaABAg,oJ2faqXlU1s,2019-07-08T18:21:31Z
those days where good!!! anyone else here after watching Mr Beasts  Youtube 2020 Rewind? if u haven't watched it Go WATCH IT NOW!,1,0,0,1,UgwxDUM3DlAVN9exOjF4AaABAg,FlsCjmMhFmw,2021-01-07T22:14:53Z
I didn't know Gigi and her wife had a baby. I haven't been watching her videos in a while. Congrats Gigi and Nates.  Good luck.,1,0,0,1,Ugx_4e79MMnbtkMjfnZ4AaABAg,HVjlcUtuENM,2020-05-03T14:04:25Z
"By putting ""pewdiepie drops the n-bomb"" in the title of your video, youre basically supporting media in spreading their message of pewdiepie being racist",0,0,1,1,Ugy1pMgC-z9vynw_AqZ4AaABAg,_UZbgH3pOBA,2018-01-19T11:25:37Z
Good job America. Such a great country. Cheers from Germany...,0,0,1,1,UgwP0WTAFh0Wzw6T46h4AaABAg,8d_202l55LU,2017-12-17T13:20:18Z
The reason he is like that is probably because country people love their cousins💀😂 and if you do it with family it messes up the jeans,0,0,1,1,Ugz_Kus7uBrnbOyqjcR4AaABAg,lYEj9snU838,2017-12-23T14:35:07Z
"*gets mad that men are getting paid more even though the wage gap is a myth* 

also them: why do u guys get so mad when women make more money than you. Yay more money !! ^_^",0,0,1,1,UgyrH0wddeuGkkj2zu54AaABAg,u_J0Ng5cUGg,2021-01-19T09:02:08Z
"David: I find it interesting that you're an artist, bit your handwriting is messy
James: How dare you?!
Me: Being there",0,0,1,1,UgzlzUTfqZpDfxPKBil4AaABAg,lqZSV5sFeZI,2020-11-17T15:17:28Z
$10 he cut the footage and never put the phone in,0,0,1,1,UgwIscRaWMnawmrAP7p4AaABAg,ItYOdWRo0JY,2019-01-27T03:00:20Z
Stay tuned for a 100% organic black male calling in later to give his all knowing perspective on a racial slur.  His take may shock you 😱,0,0,1,1,UgwMIh5cpvA0azkVOCt4AaABAg,_UZbgH3pOBA,2017-10-02T18:11:13Z
I'm Unsubscribing your full of shit smh he should get his shit fucked up for this dumbshit,0,1,0,1,UggWrrFNl69RpngCoAEC,cRJjXCK6H6Y,2016-08-20T19:26:00Z
1:26 NASA Roasting conspiracy theorists like bosses,0,0,1,1,UgwlHhSK1--Qh2yKOzp4AaABAg,WeA7edXsU40,2018-12-15T21:35:46Z
it would be cool if you guys would put dark matter on it again or dark matter but like different color with like planets on it with like shooting stars flying on it that would be something I would try to get,0,0,1,1,Ugi6IOYxL8YRj3gCoAEC,PpcNQNJmU9Y,2016-07-17T19:46:39Z
wow new RESIDENT EVIL GAME...WHAT THE HELL HAPPEN?!?,0,0,1,1,UgwLkJ9JZOwSwPVZM8F4AaABAg,X3hjRKGrC40,2019-01-12T10:17:18Z
1:41 dead scared me😂🤣😭,0,0,1,1,Ugx3ejkPyBNPaCX_d5h4AaABAg,V5cOvyDpWfM,2019-09-14T02:58:47Z
"This is the song that Tayler the creator disrespect, damn boy you don't know a shit.
This is deep and if you can't understand the meaning... So sad",0,0,1,1,UgxjrEhKTn_QTQ-GN214AaABAg,n1WpP7iowLc,2018-09-25T23:46:22Z
"Y'all he got bullied for calling people the ""N"" word with the ""er"" at the end. His momma is and was racist",0,0,1,1,UgwqMLvjOzxvmUsxRY54AaABAg,lYEj9snU838,2017-12-17T09:25:15Z
Stop making fun of him **seriously I can't be here liking 1.2 mil comments**,0,0,1,1,UgxG4y1ovI9Dg8uzY3Z4AaABAg,QwZT7T-TXT0,2020-12-23T11:32:08Z
This is one of the best music video  I have heard. Matt don't pay attention to all the Crazy Ones disliking this video keep doing what you.,1,0,0,1,Ugw2KJsg6iAGFZEY3iV4AaABAg,0tO_l_Ed5Rs,2017-11-26T16:41:25Z
"I've been avoiding this video because I didn't want to be disappointed in you but honestly fuck you man. This isn't what I expected from you. This video has such a toxic vibe and it's you causing that. Felix fucked up. As a European we don't have the connection to the word you do as an American. It was a mistake, it wasn't meant in a racial way. But shit man this video is carefully constructed and sickening. Very very uncomfortable with the direction you're taking.",0,1,0,1,UgxwGh4qGVlLgzsA4od4AaABAg,_UZbgH3pOBA,2017-10-11T22:30:49Z
9:14 when he says this vid has to get 1M views 3 years later video has 1 million likes and 23 million views lol,0,0,1,1,Ugxj6-fs1xciZkkjzw54AaABAg,udBgnu1hbLU,2019-12-28T20:18:43Z
"Everyone reading this comment, type f for respect of the internet 

Also I am boycotting this country at school I shall not stand for the pledge because this is NOT a free country",0,0,1,1,UgxWupE-e0YEvlZUVeJ4AaABAg,8d_202l55LU,2017-12-16T15:23:36Z
Whose he talking about in this is it the Paul brothers?,0,0,1,1,UgwbB07B0hni7GV3Nht4AaABAg,0tO_l_Ed5Rs,2017-12-28T14:33:57Z
SCARCE IS NETTER THEM YOU KILLERCUMSTAIN!,0,0,1,1,Ugickij_5uJrKHgCoAEC,C_Ig3iHWDwk,2016-08-21T16:15:19Z
Wow CNN you are retarded,0,1,0,1,Ugy-OorY0lwLvooUS3B4AaABAg,FmE8DwZ6RHk,2018-01-28T07:21:23Z
"The intro was the very definition of ""CRINGE"" you were like a kid online roleplaying back in 2013 saying all that shit aloud like bro what the fuck",0,1,0,1,Ugw24GGjBjNDKxi4iSh4AaABAg,l14ejKg__HY,2020-07-16T00:15:22Z
"how these people thought they could compare to harold ramis, dan akroyd, bill murray, rick moranis, and sigourney weaver i have no idea. they shouldnt have tried to do a remake. its really sad. i really liked most of melissa mccarthy's other movies.",0,1,0,1,UghbcCXI8A5VnngCoAEC,t6hlkIlGFCI,2016-07-12T14:12:45Z
"*I was scrolling through the comments and I saw my 9yr old me telling people it was an accident*

*Ive never been so disappointed in my self*",0,0,1,1,Ugy_XjogPUv-zoiXxB14AaABAg,QwZT7T-TXT0,2021-01-18T01:40:49Z
"Watched the movie last night and I found it hilarious. Who cares about the sex of ""heroism"" - when the movie and the acting is superb. May be some morons might care but who cares about morons anyway.",1,0,0,1,UghbqxKdFYabmngCoAEC,t6hlkIlGFCI,2016-07-19T12:37:35Z
The dislikes are the ones who tried to hit the like button while dancing.,0,0,1,1,Ugxdd6UNsfii0wTjSuV4AaABAg,4NJlUribp3c,2021-01-23T12:23:25Z
"Well movie makers, you got the message: F off with feminism and other Orwellian bs's.",0,0,1,1,Ugwveu2r0twxeY6H2Pl4AaABAg,w3ugHP-yZXw,2020-10-31T06:43:45Z
wow this video didnt do so good,0,1,0,1,UgwoHhwkcbfdvsLdEKJ4AaABAg,0tO_l_Ed5Rs,2017-12-30T02:17:29Z
"This garbage is on Starz right now....whatever you do don't watch this movie.  Watch anything else.  Didn't expect it to be that bad, but it is.  The cameos are somehow some of the worst bits too.  It feels like someone sabotaged this movie because there is no way they set out to make something this bad.",0,1,0,1,UgjMC_Woalw843gCoAEC,t6hlkIlGFCI,2017-03-15T12:43:06Z
She sly but i feel it for the kid is sad still and this will affect his life but I do really think she forced him to make a video like she could of done it different then expose her son to this investigations he's too young and bullying is apart of life trust me I can tell u LMAO,0,0,1,1,Ugzl8Ed3AoqgI2IHhtx4AaABAg,lYEj9snU838,2017-12-15T05:07:12Z
The way you said I should’ve put the cameras down showed me that you aren’t sorry at all. You are just sorry that you were caught,0,1,0,1,UgxuBqOr7h5KWpNAKDJ4AaABAg,QwZT7T-TXT0,2021-01-30T01:09:41Z
"To those of you who are rallying against DramaAlert to have Keem kicked off of Youtube, I have just one question:

*What do you get out of it?

Besides we all know it isn't gonna do shit.",0,0,1,1,UghUevcX9rGSYXgCoAEC,Rqy_5PmID6k,2016-06-21T23:49:51Z
wanna know the shrecrets  of being beautiful  well i cant tell you   bc its a secret no one knows    i dont know ask vICK to riAA,0,0,1,1,UgxOLHq_1FwhOWSslRR4AaABAg,w38IG6HsI5s,2020-12-20T14:52:17Z
"Let’s be honest, we all miss 2012 YouTube with Ryan higa, smosh, screaming pewdiepie, etc",0,0,1,1,Ugy8lwSTtBV4usNNPcB4AaABAg,FlsCjmMhFmw,2021-01-01T07:28:04Z
"Even if his parents ARE racist, NO kid deserves to be attacked or pushed to the point of tears and not wanting to face the kids at school.",0,0,1,1,UgxFudp8asFuqRf_3ZV4AaABAg,lYEj9snU838,2017-12-19T20:22:08Z
"That one thought that this is not the things you can do on the Internet, but the only thing you can do left
*_I don't know why I should be happy about all this_*",0,0,1,1,UgxT8gw42eJeFFahizF4AaABAg,LFhT6H6pRWg,2019-04-20T05:03:21Z
"I hurt myself today
To see if I still feel
I focus on the pain
The only thing that's real

The needle tears a hole
The old familiar sting
Try to kill it all away
But I remember everything

What have I become
My sweetest friend?
Everyone I know
Goes away in the end

And you could have it all
My empire of dirt
I will let you down
I will make you hurt

I wear this crown of thorns
Upon my liar's chair
Full of broken thoughts
I cannot repair

Beneath the stains of time
The feelings disappear
You are someone else
I am still right here

What have I become
My sweetest friend?
Everyone I know
Goes away in the end

And you could have it all
My empire of dirt
I will let you down
I will make you hurt

If I could start again
A million miles away
I will keep myself
I would find a way",0,0,1,1,Ugz_wRrOiCVkAiuspa94AaABAg,X3hjRKGrC40,2020-06-18T05:53:55Z
"Welcome to Trumps vision of america, where the rich get richer, lies become commonplace, consumer protections get shitcanned, non whites are second class citizens, and the russian mob controls the white house.

We are so fuxxored. The fools who voted for him, and worse those who continue to support him against all reason, have screwed us all.",0,0,1,1,UgyD7gTjDYccby6N0Kl4AaABAg,8d_202l55LU,2017-12-15T23:53:35Z
Looking back to this it was an actually a really good response and people were just hating on him without even watching the video at all,1,0,0,1,UgyITSfMvl77ZdN5cc94AaABAg,l14ejKg__HY,2020-06-15T20:12:50Z
"This is one of the worst films I’ve ever seen in my life. Either I have “internalised misogyny” or I just have standards for what I consider to be a decent film ie. a plot, well-rounded characters, and engaging dialogue.",0,1,0,1,UgzAUeRbec-ftmEE_iB4AaABAg,w3ugHP-yZXw,2020-08-03T21:37:22Z
"I'm new to the whole leafy and keem thing but I definitely prefer keemstar. Just suscribed and don't really get all the hate around him, he makes content. This isn't enough for you all in the comments to be saying he should die and I find it discussing that you wish this on his daughter, have you ever thought that you are the real cancer of YouTube not keemstar?",1,0,0,1,UggQYm0Amz_-5XgCoAEC,cRJjXCK6H6Y,2016-09-04T10:07:01Z
"So, I just broke the 955,555 comments here by making this 955,556...Sorry people who have OCD-",0,0,1,1,UgyD9FDAK4iOuOiNr-J4AaABAg,FlsCjmMhFmw,2021-01-02T06:45:38Z
"Uh, I'm pretty inconsistent about whose side I'm on when it comes to keem, but, ""it's just so obviously possible to fake"" is pretty flimsy to be airtight evidence that it's definitely fake. Now, I'd say that it's probably fake, but conjecture isn't worth much more than an expectation. I'm on keem's side here.",1,0,0,1,UgguSxxVVrNw7ngCoAEC,C_Ig3iHWDwk,2016-09-01T13:03:27Z
"Justin Vernon this is the highlight of your career no cap! 
Singing the hook to Fall is the best thing that you ever done, no one knew who you were before this.",0,0,1,1,Ugwf-a6K9r_XbFq7gcF4AaABAg,MfTbHITdhEI,2020-12-13T16:28:35Z
"Stfu you are wack, plz stop rapping, I swear this YouTube thing y’all take it to damn serious. They pay y’all way to damn much money to sit the fuck around and do stupid shit. No real jobs, no real life, no real anything, showing off money and just doing dumb shit.",0,1,0,1,Ugyl079FJknna18kCBl4AaABAg,l14ejKg__HY,2020-08-28T03:56:59Z
fucking C U N T S,0,0,1,1,UgyS_VyNgqRzwgKXsV54AaABAg,8d_202l55LU,2017-12-15T19:51:35Z
"Whatever man thinks and arrived from science and technology
He can not reach the greatness of the Creator in the universe
Look at these heavens and hope how God raised them by baptism
And see how God created the earth and make its location balanced in a certain place to come close to burn the people of the earth even if it moved to freeze the people of the earth all this leads us to a fraction of the greatness of God and leads us to think in the Koran",0,0,1,1,Ugx9Zd9St46uHzp3Ae94AaABAg,WeA7edXsU40,2018-12-17T23:23:01Z
We need a game like this to save 2020/2021. This was hands down best game I have ever played and have made the best memories on my Xbox with my friends.,1,0,0,1,UgwLVVlE63I-_guSuq94AaABAg,c7nRTF2SowQ,2020-10-30T02:17:16Z
Oh brother! Don't even try to fool us Logan you are just a soar Fucking Loser!!!!🖕🖕🖕🖕🖕😡😡😡😡😡👎👎👎👎👎👎👎👎👎👎👎👎🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕,0,1,0,1,Ugyp4hAtdLqFgruAZbt4AaABAg,QwZT7T-TXT0,2020-12-30T03:07:46Z
I unfollowed you a while ago and this just popped up on my feed and you just continue to use click bait for views it’s getting tiring you’re such a disappointing human.,0,1,0,1,UgyRztg3BRdJMVLzAtl4AaABAg,HVjlcUtuENM,2018-02-06T17:24:19Z
"Selena is so sweet and beautiful and has an amazing voice that's sweet and contrasts her low talking voice. She really is amazing. I love her laugh to. She's such an angel. QUEEN. And when she sings in her really deep voice, it kind of reminds me of Miley Cyrus. Selena is definitely amazing. And her HAIR. OMG",1,0,0,1,UgzVxm3N-0-KLjE1FIR4AaABAg,mNcdlLIOdNw,2020-10-12T12:22:18Z
"""Men only talk about boobs for hours""
Me and my best friend discussing till  Naruto or Sasuke is stronger since the beginning of Naruto:",0,0,1,1,UgyJYUPiEaClkrFL1-l4AaABAg,u_J0Ng5cUGg,2021-01-17T20:41:01Z
I was wondering why this video has so many dislikes to start with. I love this guy but this is one of the worst videos he's ever made with a cool concept and a terrible switched ending.,0,1,0,1,UgwyjtAhTLWzHyXtZSJ4AaABAg,ItYOdWRo0JY,2019-05-20T02:20:10Z
fuck you pai. just fuck you. go fuck yourself. it's too bad prenatal screening didn't catch you.,0,1,0,1,UgwdmfZMKvDFg_vCm854AaABAg,8d_202l55LU,2017-12-15T19:48:30Z
"i dont mind this game at all, i mean they could have spent their time making a mg game, but i will totaly play this zombie game, i only am mad a tiny bit..",1,0,0,1,UgxYDX3rcahE2y1atWV4AaABAg,X3hjRKGrC40,2017-09-15T23:11:05Z
Its sad cause people did exactly what he said they’ll do in the song,0,0,1,1,UgxaXwSFZ3CVnWWb3cJ4AaABAg,n1WpP7iowLc,2019-11-16T17:27:12Z
"Well, this is unfortunate. People have been saying that Gigi's changed for years, but I hadn't entirely noticed a huge change until recently. She's way less authentic and doesn't seem to be as true to herself anymore. Ah well... Maybe she's like this now because it's easier to be closed off and unaware than it is to be vulnerable and open with people, especially when it comes to being on social media.",0,1,0,1,UgztKhxiQeWpKGREmDx4AaABAg,HVjlcUtuENM,2017-12-11T02:26:32Z
This was one of the most out-of-touch videos I have ever seen lmao,0,1,0,1,UgxTj6u1rxEoNtfGCoB4AaABAg,LFhT6H6pRWg,2020-10-19T11:25:55Z
The crown of most disliked trailer has gone to Sadak 2 (reason: the director of the movie killed a famous actor named sushant singh rajput),0,0,1,1,Ugx7nJIH7j2j1V_BWb14AaABAg,w3ugHP-yZXw,2020-08-13T09:37:51Z
save your money wait till you can buy it  dollar store,0,0,1,1,UgiZ46f13Y3WH3gCoAEC,t6hlkIlGFCI,2016-07-24T03:36:55Z
"Keemstar, you can't just believe every video you see on youtube. Just like the videos you made I don't believe shit dude you need to get facts and you need to try it yourself before fucking chucking shit at others goddamn",0,1,0,1,Ughz2lMS7o4KOHgCoAEC,C_Ig3iHWDwk,2016-08-24T04:26:20Z
"omg this midnight... I cant laugh loud to dead... 
Any one like me watching this midnight and laughing so hard 😂😂😂",1,0,0,1,UgzqA6NZKHvKRp1ETGV4AaABAg,w38IG6HsI5s,2020-07-27T18:22:14Z
(☞ ͡° ͜ʖ ͡°)☞(☞ ͡° ͜ʖ ͡°)☞(☞ ͡° ͜ʖ ͡°)☞(☞ ͡° ͜ʖ ͡°)☞(☞ ͡° ͜ʖ ͡°)☞(☞ ͡° ͜ʖ ͡°)☞(☞ ͡° ͜ʖ ͡°)☞(☞ ͡° ͜ʖ ͡°)☞(☞ ͡° ͜ʖ ͡°)☞(☞ ͡° ͜ʖ ͡°)☞(☞ ͡° ͜ʖ ͡°)☞(☞ ͡° ͜ʖ ͡°)☞(☞ ͡° ͜ʖ ͡°)☞(☞ ͡° ͜ʖ ͡°)☞(☞ ͡° ͜ʖ ͡°)☞(☞ ͡° ͜ʖ ͡°)☞(☞ ͡° ͜ʖ ͡°)☞(=ﾟωﾟ)ﾉᵗᵗʸˡ(=ﾟωﾟ)ﾉᵗᵗʸˡ(=ﾟωﾟ)ﾉᵗᵗʸˡ(=ﾟωﾟ)ﾉᵗᵗʸˡ(=ﾟωﾟ)ﾉᵗᵗʸˡ(=ﾟωﾟ)ﾉᵗᵗʸˡ(=ﾟωﾟ)ﾉᵗᵗʸˡ(=ﾟωﾟ)ﾉᵗᵗʸˡ(=ﾟωﾟ)ﾉᵗᵗʸˡ(=ﾟωﾟ)ﾉᵗᵗʸˡ(=ﾟωﾟ)ﾉᵗᵗʸˡ(=ﾟωﾟ)ﾉᵗᵗʸˡ▼・ᴥ・▼▼・ᴥ・▼▼・ᴥ・▼▼・ᴥ・▼▼・ᴥ・▼▼・ᴥ・▼▼・ᴥ・▼▼・ᴥ・▼,0,0,0,1,Ugx8O25f8JNWtXh3kel4AaABAg,lqZSV5sFeZI,2020-10-14T21:27:49Z
Yes We sometimes get tired of trying to be manly ok imagine e how you could be upset you want to end it all but if you say anything your weak and need to be more manly.,0,0,1,1,UgxAxacXCBK5ygaBiJB4AaABAg,u_J0Ng5cUGg,2021-01-31T06:29:56Z
"I used to watch Casey, not so much anymore. Not at all really. Looking back in hindsight even though i disagreed with this video when he posted it, and I still disagree with it now, he's entitled to his opinion and I honestly respect the fact he didn't cower in the hatred and take it down, even after 300k dislikes.",0,0,1,1,UgwD5F2E_Q_CJ9Atnh14AaABAg,pjS6OdY2dBQ,2019-10-08T03:52:40Z
REALLY PEOPLE ARE BULLYING YOU BECAUSE UR NOT RACIST. GIRL BYE. YOUR A RACIST AND THAT'S PROBABLY WHY THEY WERE BULLYING HIM.,0,1,0,1,Ugypxz9qpa34RR9juRF4AaABAg,lYEj9snU838,2017-12-16T00:51:01Z
"These guys are just ATTACKING each other and I'm enjoying it.
Leafy vs. Keemstar #BestYouTubeFightEver",0,0,1,1,UggndC3stWL2mngCoAEC,C_Ig3iHWDwk,2016-08-30T01:57:34Z
The sad thing is that you have become so marerialistoc . Our life passes so quickly we are not even on this earth for so long so you may want to reconsider your actions . Think about heaven and hell and ask for forgiveness there is still a chance for you . Don’t succumb to the materialistic pleasures that the world has to offer you because we will all be dust just like the generations before us .,0,1,0,1,Ugy9IkTsHFUaD2TvhRB4AaABAg,HVjlcUtuENM,2019-08-31T23:37:38Z
"They make one ""bad"" video and ever one flips their shit? You may not agree but holy shit people can polarize their opinions real quick these days lmao. How can it be fine and dandy and  no one reacts when its said by others so long as it's portrayed in a satirical manner. GROW THE FUCK YOU TRIGGERED CHILDREN. These are the reasons our world is so shitty today.",0,0,1,1,UgyhXfOIaawtPyo6N-14AaABAg,_UZbgH3pOBA,2017-10-20T04:42:54Z
"Hey Casey I know it's a couple years later but, I think the reason everyone is so angry is because it's seems as though your forcing your option on others and expressing your own opinion in an aggressive way I may be wrong but that is how I viewed it, aggressive instead of respectful disagreement. love your channel and content #2019",0,0,1,1,UgyRDrQPJW62Gpi3sOh4AaABAg,pjS6OdY2dBQ,2019-03-17T13:10:10Z
"Hi guys , lét’s watch and stream Fever by Dua Lipa & Angèle : https://youtu.be/vs61OHs2g-w

Let’s watch and stream Prisoner by Miley Cyrus & Dua Lipa : https://youtu.be/0ir1qkPXPVM

Thanks to watch & and stream em😘😘😘😘",0,0,0,1,UgxR4h5KUu43v-SuoBB4AaABAg,ffxKSjUwKdU,2021-02-01T14:54:45Z
This is actually amazing. The meaning is so much deeper than most songs. I can't believe there's so many dislikes. There should be 0 dislikes,1,0,0,1,UgwY_33dKj0SLUvCYiN4AaABAg,0tO_l_Ed5Rs,2017-11-19T17:03:58Z
We fucked his mental health up so bad after this then he became JACOB STONERTOTIOUS🍃🍃🍃,0,0,1,1,Ugxu9RvGeciiQd9gV514AaABAg,IvxRsDpXPGo,2020-12-29T16:02:27Z
11K are likes from cuckservatives that worship capitalism and believe all the GOP propaganda.,0,0,1,1,Ugyuz5uXpZoW8fBrRGd4AaABAg,LFhT6H6pRWg,2018-04-17T23:06:41Z
Some one know this song from triggered insaan,0,0,1,1,UgzdgRXGqYGdGqkl0yp4AaABAg,bukzXzsG77o,2020-12-10T15:04:35Z
"This is the best youtube rewind for me because in 2017 I was 13,14 yrs old and that was when I started spending most of my time on the Internet and the youtubers in this were the ones I liked and watched the most so it was amazing to me but the 2018 one was just wrong",1,0,0,1,UgyZ_ji86qHhN9cRAxl4AaABAg,FlsCjmMhFmw,2020-12-29T13:06:25Z
"Poor Trump, he’s playing the victim.",0,0,1,1,UgyerPvyg0Gku717T2x4AaABAg,FmE8DwZ6RHk,2018-01-28T07:31:53Z
"THE 5TH HACKKKKK....., 😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂😂🤣🤣😂😂🤣😂🤣🤣😂😂🤣🤣😂🤣🤣😂🤣😂🤣😂🤣😂🤣
🤣😂🤣😂🤣🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂😂🤣🤣",1,0,0,1,UgwRoAoz5Kr9Q9I-Z6d4AaABAg,w38IG6HsI5s,2020-12-18T14:08:25Z
"22k likes 87k dislikes

I am one of those dislikers, YOU AR SO RACIST he can DESTROY you with his music and he has WAY MORE SUBS",0,1,0,1,UgxkrQ9skaDATgdPs1p4AaABAg,CfdVnvrJUS0,2017-10-25T04:04:58Z
You just lost credibility because of that misleading thumbnail. They actually laughed and clapped. People know Trump is absurd and moronic. Let it go and start getting back to real news please. There's more happening out there than this idiot.,0,1,0,1,UgxAFmTIBGpj4ID7kFN4AaABAg,FmE8DwZ6RHk,2018-01-28T14:35:37Z
"Been watching quite a few of your videos over the last couple days.... This video just made me lose a ton of respect for you as a person. Not because of who you voted for (although i do disagree with that) but because you think you're in some position, or have some right to influence the way others vote. It's a bit pathetic.",0,1,0,1,UgwdKvHHmWnG9aFVOUJ4AaABAg,pjS6OdY2dBQ,2019-09-20T00:32:19Z
i just started watching you im a relly big leafy but i belefe you,1,0,0,1,UgjFMAeHVSfYhXgCoAEC,cRJjXCK6H6Y,2016-08-20T04:41:12Z
I live in swanwick and it's not pronounced swanwick it's swan ick,0,0,1,1,UgyWy1aoqWB99rCKwO14AaABAg,Rqy_5PmID6k,2017-09-18T17:45:02Z
"Did I blink and miss the black death?

No really where is the epidemic that wiped out 1/3 of the worlds populace",0,0,1,1,UgzIujdzbO6ABTCcaep4AaABAg,xuCn8ux2gbs,2021-01-30T17:46:05Z
"Between this and Death Stranding, I don't know which is the REAL Metal Gear Walking Dead.
Konami: ""We created Metal Gear Walking dead!""
Kojima: ""I hired the guy from the real Walking Dead.""",0,0,1,1,UgwL6ZVR8KkCJdXFS_p4AaABAg,X3hjRKGrC40,2018-01-26T07:44:58Z
to be honest i really don't give a sh*t if they're copying each other i just want a good story line,1,0,0,1,UggcOumKFznWl3gCoAEC,PpcNQNJmU9Y,2016-07-09T14:33:05Z
"900""we did it""
910""we did it""
920""we did it""
930""we did it""
940""we did it""
950""we did it""
960""we did it""
970""we did it""
980""...............""
990""...............""
1billion""..........""
for ariana*__*",0,0,1,1,UgyZ-TcYcbpluBh4M5d4AaABAg,ffxKSjUwKdU,2021-01-24T15:08:43Z
i love how he put pewds in the corner like he's scared. And he calls him irrelevant for getting 50 MIL IN A YEAR!! Like my guy at the rate you're going your get 50 min in.... never because your an asshole. Also i love how im doing this acting like someone is going to see this.,0,1,0,1,Ugysselc7sL6P-QU98V4AaABAg,bukzXzsG77o,2020-12-11T09:18:19Z
I  want to live with you because you are the best and I love your videos please can you send me whatever you want because I've been liking your videos and subscribing all the time I love you from Michele.,1,0,0,1,Ugw2jXLC4Te0gbFQBm54AaABAg,5NbhJ2fFGco,2019-12-26T22:13:00Z
"you seem like an exhausting and miserable person to be around, who is so obviously insecure that I doubt you’ve had a vulnerable, emotionally  honest conversation in your life.",0,1,0,1,UgxXHZ8xI-X7pAorGsV4AaABAg,l14ejKg__HY,2020-07-29T07:47:16Z
"To all the morons who thumbed down this video can't you fucking see that net neutrality is a stepping stone to full on government takeover and censorship of the internet? Far fetched? How about the neverending talk from the mass media about the need combat fake news? Very soon they will make the case that social media efforts to combat fake news are not enough and that government action is needed to stop the proliferation of ""fake news"" this is EXACTLY what's happening in Germany where the government is finning social media companies that fail to remove articles deemed ""fake news"" on their platforms, DO YOU MORONS THINK THAT THE GOVERNMENT SHOULD BE IN THE POSITION TO DETERMINE WHETHER SOMETHING IS TRUTHFUL OR NOT IN THE INTERNET IT WILL BE THE END OF FREE FUCKING SPEECH........
YES it is true that social media platforms are engaging in a unprecedented censorship but let's not forget that we the people have at least for the moment being the right to create our free speech platforms that can challenge and compete with this giant social media conglomerates, I know that for the moment no viable alternative to establishment multi billion dollars social media companies exist, BUT that does not mean that in the future where technology will progress it will be more financially feasible for a free speech social media startup to more effectively compete and defeat the giant censoring social media platforms.",0,0,1,1,UgzFfaZ9XKZqc5w5C314AaABAg,LFhT6H6pRWg,2018-03-16T08:58:30Z
"6:35 DramaAlert nation now over 1,657,000 Subscribers!!!!!!!!!!!!!





Yea right, more like 1,621,000",0,0,1,1,UgjQXpz7poST5HgCoAEC,KEJdam7NJ2Y,2016-06-16T08:56:27Z
"Just came here to dislike this video possibly one last time. I hope net neutrality stays if not , i'm not giving these f@ckers any my money. I just go outside , probably play hotch scotch or something. Anyway keep up the fight , give them hell, NET NEUTRALITY FOREVER. P.S i don't comment on youtube that much, so my grammar kinda bad.",0,1,0,1,Ugx3F7P2SmcPsOKrd_l4AaABAg,8d_202l55LU,2017-12-16T12:11:56Z
"Bro everyone hating on this rewind but I actually kinda enjoyed watching it. All the memories of when we were younger and everything was more colorful and when there wasn’t any covid and everything was just more fun. I mean, team ten was just starting, Liza koshy and lele pons were trending...the dab and the back pack kid, slime yk",1,0,0,1,UgzSg7hgI496pynEYNV4AaABAg,FlsCjmMhFmw,2021-01-11T19:35:01Z
"Re visiting this, this album may be his best ever content wise but it got so much hate before it even cme out",1,0,0,1,UgzWm4-Dn9EsHseyyKZ4AaABAg,n1WpP7iowLc,2019-01-20T00:28:24Z
"You did the right thing. I really liked the video. I have planned to go for surrogacy myself. I just hope there are no complications. My doctor at Biotexcom has promised none. I can't wait for my baby. Wish me  luck ,everyone.",1,0,0,1,Ugw9m5l-vXYJ55os6Tx4AaABAg,HVjlcUtuENM,2018-07-28T15:40:22Z
"What a shit movie I am glad I didn't pay for it. I was cringing throughout the whole thing that I may have to see a dentist now, thanks sony.",0,1,0,1,UggPEOrib_Sq3XgCoAEC,t6hlkIlGFCI,2016-07-17T05:32:04Z
"Now looking back it Infinite Warfare wasn't that bad, it was choppy and stiff at first but with updates overtime the game was actually pretty smooth",1,0,0,1,Ugx4LGgYMSRbReVQ6_x4AaABAg,EeF3UTkCoxY,2020-11-28T22:03:47Z
